users,ads,scaled_ads,,
158982,17.9,0.03931315,,
158988,19.1,0.042024401,,
158995,15.4,0.033664709,,
159010,16.75,0.036714867,,
159013,10.5,0.022593764,,
159020,5.45,0.011183913,,
159025,4.7,0.009489381,,
159035,218,0.49141437,,
159080,6.3,0.013104383,,
159081,6.4,0.013330321,,
159083,45.3,0.101220063,,
159095,13.4,0.029145956,,
159107,19.3,0.042476277,,
159117,18.4,0.040442838,,
159120,13.2,0.02869408,,
159126,30,0.066651604,,
159150,9.8,0.021012201,,
159159,12.6,0.027338455,,
159188,30.8,0.068459105,,
159197,14.7,0.032083145,,
159207,3.5,0.006778129,,
159221,19.6,0.043154089,,
159225,8.95,0.019091731,,
159233,26.55,0.058856756,,
159248,64,0.143470402,,
159265,30.8,0.068459105,,
159332,9.65,0.020673294,,
159338,27,0.059873475,,
159350,51.75,0.115793041,,
159353,39.9,0.089019431,,
159354,80,0.179620425,,
159363,23.55,0.052078626,,
159367,23.2,0.051287845,,
159384,15,0.032760958,,
159398,7.5,0.015815635,,
159403,3.45,0.00666516,,
159409,27.8,0.061680976,,
159416,14.1,0.030727519,,
159429,6.6,0.013782196,,
159431,6.8,0.014234071,,
159435,3.2,0.006100316,,
159442,6.35,0.013217352,,
159449,43.65,0.097492092,,
159473,10,0.021464076,,
159475,7.1,0.014911884,,
159503,18,0.039539087,,
159526,9.2,0.019656575,,
159529,78.3,0.175779485,,
159535,3.4,0.006552192,,
159536,3.5,0.006778129,,
159539,10.8,0.023271577,,
159550,11.1,0.02394939,,
159558,9.2,0.019656575,,
159561,7.5,0.015815635,,
159563,6.75,0.014121103,,
159571,57.9,0.129688206,,
159575,2.8,0.005196566,,
159576,56.1,0.125621329,,
159600,19.3,0.042476277,,
159617,20.4,0.044961591,,
159629,7.55,0.015928604,,
159637,45.6,0.101897876,,
159638,56.8,0.127202892,,
159639,83.4,0.187302305,,
159645,19.8,0.043605965,,
159672,16.05,0.035133303,,
159678,22.3,0.049254406,,
159693,7.8,0.016493448,,
159694,11.45,0.024740172,,
159713,27.6,0.061229101,,
159716,4.1,0.008133755,,
159730,17,0.037279711,,
159735,3.85,0.007568911,,
159739,12.8,0.02779033,,
159764,17.1,0.037505648,,
159774,3.45,0.00666516,,
159785,17.2,0.037731586,,
159795,12.3,0.026660642,,
159801,8.75,0.018639855,,
159804,6.4,0.013330321,,
159823,16,0.035020334,,
159835,2.45,0.004405784,,
159844,31.25,0.069475825,,
159851,4.25,0.008472662,,
159857,6.7,0.014008134,,
159859,58.6,0.13126977,,
159860,11,0.023723452,,
159861,7.35,0.015476728,,
159866,14.25,0.031066426,,
159879,21.6,0.047672842,,
159882,90.8,0.20402169,,
159887,35.5,0.079078174,,
159889,224.4,0.505874379,,
159890,33.6,0.074785359,,
159892,64.8,0.145277903,,
159900,25.8,0.057162223,,
159908,28.8,0.063940352,,
159919,34.8,0.077496611,,
159920,9.3,0.019882512,,
159924,25.4,0.056258473,,
159946,6.8,0.014234071,,
159969,24.1,0.053321283,,
160003,16.15,0.035359241,,
160026,43.1,0.096249435,,
160037,17.95,0.039426118,,
160044,8.8,0.018752824,,
160046,5.55,0.011409851,,
160061,17,0.037279711,,
160076,14.5,0.03163127,,
160119,14.4,0.031405332,,
160123,39.6,0.088341618,,
160153,3.05,0.00576141,,
160163,25.7,0.056936286,,
160176,26.4,0.058517849,,
160186,11.3,0.024401265,,
160204,50.25,0.112403977,,
160208,8.4,0.017849074,,
160210,11.15,0.024062359,,
160217,13.05,0.028355174,,
160233,4.45,0.008924537,,
160245,32,0.071170357,,
160246,17.3,0.037957524,,
160260,26.7,0.059195662,,
160269,38.75,0.086421148,,
160280,13.5,0.029371893,,
160284,13.95,0.030388613,,
160286,14.7,0.032083145,,
160310,4.7,0.009489381,,
160326,38.2,0.085178491,,
160339,17.5,0.038409399,,
160358,9.5,0.020334388,,
160382,20.5,0.045187528,,
160383,27.5,0.061003163,,
160386,7.1,0.014911884,,
160398,6.95,0.014572978,,
160415,8.3,0.017623136,,
160418,9.2,0.019656575,,
160419,6.05,0.012539539,,
160439,11.9,0.025756891,,
160442,88.25,0.19826028,,
160448,17.7,0.038861274,,
160451,4.9,0.009941256,,
160462,19.75,0.043492996,,
160465,4.8,0.009715319,,
160480,21.3,0.046995029,,
160482,27.3,0.060551288,,
160493,10.2,0.021915951,,
160495,10.7,0.023045639,,
160516,10.05,0.021577045,,
160517,40.05,0.089358337,,
160519,26.2,0.058065974,,
160537,17.8,0.039087212,,
160554,11.55,0.024966109,,
160565,18.3,0.0402169,,
160573,6.3,0.013104383,,
160582,10.7,0.023045639,,
160597,165.15,0.372006326,,
160620,11.5,0.024853141,,
160624,20.7,0.045639404,,
160639,7.7,0.01626751,,
160662,68.5,0.153637596,,
160663,26.25,0.058178943,,
160704,2.8,0.005196566,,
160707,10.9,0.023497515,,
160715,19.6,0.043154089,,
160719,14.8,0.032309083,,
160743,9.6,0.020560325,,
160745,14.9,0.03253502,,
160746,10.3,0.022141889,,
160785,3.45,0.00666516,,
160799,9.2,0.019656575,,
160806,123.15,0.277112517,,
160816,3.4,0.006552192,,
160817,7.5,0.015815635,,
160826,22.95,0.050723,,
160830,103.6,0.232941708,,
160841,9.9,0.021238138,,
160850,23.1,0.051061907,,
160875,14.7,0.032083145,,
160878,13.1,0.028468143,,
160889,42.75,0.095458653,,
160891,45,0.10054225,,
160898,6.3,0.013104383,,
160924,6.2,0.012878446,,
160950,23.1,0.051061907,,
160980,9.65,0.020673294,,
160996,27,0.059873475,,
161009,13.2,0.02869408,,
161017,16.7,0.036601898,,
161019,10.45,0.022480795,,
161025,12.7,0.027564392,,
161036,8.15,0.01728423,,
161047,9.6,0.020560325,,
161051,58.2,0.130366019,,
161065,21.1,0.046543154,,
161067,24.7,0.054676909,,
161073,23.05,0.050948938,,
161088,7,0.014685947,,
161096,19.2,0.042250339,,
161097,19.75,0.043492996,,
161106,8.7,0.018526887,,
161109,36,0.080207863,,
161123,32.4,0.072074108,,
161144,25.35,0.056145504,,
161151,40.8,0.091052869,,
161156,15.6,0.034116584,,
161159,9.25,0.019769544,,
161172,11.2,0.024175328,,
161189,16.15,0.035359241,,
161191,16.8,0.036827836,,
161205,9.25,0.019769544,,
161214,7.9,0.016719385,,
161215,9.4,0.02010845,,
161225,7.25,0.015250791,,
161260,10.8,0.023271577,,
161269,6.8,0.014234071,,
161271,29.25,0.064957072,,
161273,17.95,0.039426118,,
161282,23.5,0.051965657,,
161295,152.8,0.344103028,,
161298,10.9,0.023497515,,
161310,4.95,0.010054225,,
161311,15.6,0.034116584,,
161326,19.3,0.042476277,,
161346,12,0.025982829,,
161357,40,0.089245368,,
161388,56.6,0.126751017,,
161389,57.65,0.129123362,,
161403,21.6,0.047672842,,
161407,24.5,0.054225034,,
161412,18.8,0.041346588,,
161425,30.45,0.067668324,,
161426,13.5,0.029371893,,
161444,8.25,0.017510167,,
161448,10.7,0.023045639,,
161460,10.4,0.022367826,,
161461,31.2,0.069362856,,
161462,19.1,0.042024401,,
161468,15.05,0.032873927,,
161469,21.4,0.047220967,,
161473,11.2,0.024175328,,
161474,13.6,0.029597831,,
161493,3.15,0.005987347,,
161496,2.8,0.005196566,,
161499,34.4,0.07659286,,
161503,4.8,0.009715319,,
161513,8.1,0.017171261,,
161519,6.6,0.013782196,,
161543,24.6,0.054450972,,
161553,23.55,0.052078626,,
161556,6.35,0.013217352,,
161565,7.45,0.015702666,,
161566,17.5,0.038409399,,
161571,9.1,0.019430637,,
161573,7.5,0.015815635,,
161580,11.2,0.024175328,,
161588,11.4,0.024627203,,
161596,7,0.014685947,,
161605,18.9,0.041572526,,
161609,60,0.134432897,,
161636,12,0.025982829,,
161639,19.65,0.043267058,,
161651,12.75,0.027677361,,
161665,16.05,0.035133303,,
161703,11.7,0.025305016,,
161717,9.9,0.021238138,,
161738,49.7,0.111161319,,
161739,8.55,0.01818798,,
161757,44.5,0.099412562,,
161765,6.7,0.014008134,,
161766,56.1,0.125621329,,
161793,4.9,0.009941256,,
161800,33.6,0.074785359,,
161807,16.25,0.035585178,,
161838,6.75,0.014121103,,
161845,19.2,0.042250339,,
161858,36.2,0.080659738,,
161860,4.1,0.008133755,,
161862,62.85,0.140872119,,
161868,16.85,0.036940804,,
161873,59.85,0.13409399,,
161875,14.25,0.031066426,,
161884,8.7,0.018526887,,
161886,27.9,0.061906914,,
161893,24.75,0.054789878,,
161901,43.25,0.096588342,,
161902,13.9,0.030275644,,
161906,39.9,0.089019431,,
161922,50.5,0.112968821,,
161946,15.35,0.03355174,,
161966,12.1,0.026208766,,
161984,7.35,0.015476728,,
161990,39.15,0.087324898,,
161995,2.8,0.005196566,,
162013,6.15,0.012765477,,
162019,26.5,0.058743787,,
162049,53.2,0.119069137,,
162074,10.2,0.021915951,,
162081,34.95,0.077835517,,
162083,3.1,0.005874379,,
162085,45.85,0.10246272,,
162107,19.3,0.042476277,,
162116,24.25,0.05366019,,
162118,6.5,0.013556258,,
162126,13.35,0.029032987,,
162132,16.6,0.03637596,,
162149,9,0.0192047,,
162151,11.7,0.025305016,,
162172,25.5,0.05648441,,
162184,47.5,0.106190691,,
162189,5.4,0.011070944,,
162192,13.6,0.029597831,,
162216,7.05,0.014798915,,
162218,14,0.030501582,,
162232,23.6,0.052191595,,
162240,24.95,0.055241753,,
162265,3.1,0.005874379,,
162294,2,0.003389065,,
162296,35,0.077948486,,
162309,16.2,0.03547221,,
162320,23.6,0.052191595,,
162332,29.4,0.065295978,,
162352,31.6,0.070266606,,
162354,40.5,0.090375056,,
162364,26.6,0.058969724,,
162369,13,0.028242205,,
162374,15.1,0.032986896,,
162394,109.4,0.246046091,,
162397,11.2,0.024175328,,
162416,13.3,0.028920018,,
162417,21.3,0.046995029,,
162418,35.4,0.078852237,,
162423,29.7,0.065973791,,
162437,19.55,0.043041121,,
162452,2.8,0.005196566,,
162458,21.3,0.046995029,,
162459,17,0.037279711,,
162475,39.5,0.08811568,,
162482,32.2,0.071622232,,
162507,9,0.0192047,,
162513,6.45,0.01344329,,
162528,16.6,0.03637596,,
162533,15.4,0.033664709,,
162565,15.8,0.034568459,,
162570,4.95,0.010054225,,
162580,16,0.035020334,,
162582,17.7,0.038861274,,
162591,7.35,0.015476728,,
162593,11.25,0.024288296,,
162605,7.4,0.015589697,,
162610,8.3,0.017623136,,
162616,13.2,0.02869408,,
162634,9.75,0.020899232,,
162643,24.3,0.053773159,,
162657,18.9,0.041572526,,
162662,31.4,0.069814731,,
162674,3.7,0.007230005,,
162681,10.8,0.023271577,,
162723,15.7,0.034342521,,
162730,7.6,0.016041573,,
162732,6.7,0.014008134,,
162744,6.8,0.014234071,,
162757,26.8,0.0594216,,
162760,14.6,0.031857207,,
162762,37.4,0.08337099,,
162767,51.15,0.114437415,,
162774,11.7,0.025305016,,
162775,18.5,0.040668775,,
162781,14,0.030501582,,
162791,49.25,0.1101446,,
162794,22.9,0.050610032,,
162800,30.3,0.067329417,,
162802,21.6,0.047672842,,
162819,30.4,0.067555355,,
162833,9.1,0.019430637,,
162849,19.2,0.042250339,,
162856,23.7,0.052417533,,
162859,30.6,0.06800723,,
162878,10.05,0.021577045,,
162879,18.95,0.041685495,,
162886,5.6,0.01152282,,
162902,10.3,0.022141889,,
162911,11.15,0.024062359,,
162915,6.55,0.013669227,,
162922,19.65,0.043267058,,
162962,6.75,0.014121103,,
162965,11.45,0.024740172,,
162968,7.05,0.014798915,,
162975,8,0.016945323,,
162983,75,0.168323543,,
162995,112,0.25192047,,
162998,24.45,0.054112065,,
163015,40.2,0.089697244,,
163034,14.4,0.031405332,,
163040,21.6,0.047672842,,
163048,39.8,0.088793493,,
163054,55.95,0.125282422,,
163074,16.85,0.036940804,,
163080,24.4,0.053999096,,
163090,22.4,0.049480343,,
163092,31.7,0.070492544,,
163102,31.3,0.069588793,,
163109,19.85,0.043718934,,
163110,6.75,0.014121103,,
163123,15.45,0.033777677,,
163138,35.75,0.079643019,,
163156,22.8,0.050384094,,
163178,6.9,0.014460009,,
163190,19.95,0.043944871,,
163197,18.4,0.040442838,,
163200,26.3,0.058291911,,
163201,36.3,0.080885676,,
163205,6.6,0.013782196,,
163206,17.4,0.038183461,,
163225,10.2,0.021915951,,
163232,18.6,0.040894713,,
163246,5.25,0.010732038,,
163267,78.3,0.175779485,,
163269,8.3,0.017623136,,
163301,9.6,0.020560325,,
163312,43.6,0.097379123,,
163330,49.3,0.110257569,,
163335,4.6,0.009263443,,
163343,7.3,0.01536376,,
163351,4.1,0.008133755,,
163357,12.75,0.027677361,,
163360,2.6,0.00474469,,
163366,22.2,0.049028468,,
163384,9.3,0.019882512,,
163407,24.7,0.054676909,,
163422,61.8,0.138499774,,
163428,25.1,0.05558066,,
163434,6.1,0.012652508,,
163463,29.4,0.065295978,,
163475,14.7,0.032083145,,
163483,42.3,0.094441934,,
163484,29,0.064392228,,
163498,14.4,0.031405332,,
163509,28.25,0.062697695,,
163523,36,0.080207863,,
163527,3.8,0.007455942,,
163532,50.25,0.112403977,,
163541,13.3,0.028920018,,
163572,41.25,0.092069589,,
163577,7,0.014685947,,
163598,5.15,0.0105061,,
163617,12.3,0.026660642,,
163631,72.8,0.163352915,,
163633,18,0.039539087,,
163650,9.5,0.020334388,,
163658,36.5,0.081337551,,
163661,6.3,0.013104383,,
163667,24.3,0.053773159,,
163668,20.7,0.045639404,,
163687,19.8,0.043605965,,
163688,91.7,0.206055129,,
163695,45.2,0.100994126,,
163705,25.05,0.055467691,,
163729,10.85,0.023384546,,
163732,33.2,0.073881609,,
163736,7.2,0.015137822,,
163746,28.5,0.06326254,,
163769,6.3,0.013104383,,
163773,23.8,0.05264347,,
163783,24.2,0.053547221,,
163784,11.7,0.025305016,,
163787,39.3,0.087663805,,
163806,8.35,0.017736105,,
163837,7.5,0.015815635,,
163841,29.8,0.066199729,,
163855,12.3,0.026660642,,
163867,14.3,0.031179394,,
163872,13.55,0.029484862,,
163874,9.3,0.019882512,,
163877,34.4,0.07659286,,
163878,69.3,0.155445097,,
163879,19.35,0.042589245,,
163883,10.5,0.022593764,,
163886,17.5,0.038409399,,
163893,8.65,0.018413918,,
163896,25.5,0.05648441,,
163917,4.2,0.008359693,,
163921,42.2,0.094215996,,
163922,45.2,0.100994126,,
163935,27.75,0.061568007,,
163940,4.5,0.009037506,,
163980,14,0.030501582,,
163983,13.5,0.029371893,,
163988,21,0.046317216,,
163998,7.4,0.015589697,,
164016,11.8,0.025530953,,
164019,10.4,0.022367826,,
164022,6.1,0.012652508,,
164031,9.1,0.019430637,,
164041,12.15,0.026321735,,
164045,11.6,0.025079078,,
164049,40.4,0.090149119,,
164060,19.2,0.042250339,,
164070,18.3,0.0402169,,
164102,9,0.0192047,,
164107,17.65,0.038748305,,
164109,36.9,0.082241301,,
164131,13.2,0.02869408,,
164137,40.65,0.090713963,,
164147,7.15,0.015024853,,
164150,8.7,0.018526887,,
164156,8.7,0.018526887,,
164166,17.95,0.039426118,,
164167,25.2,0.055806597,,
164168,6.9,0.014460009,,
164190,31.65,0.070379575,,
164195,64.5,0.14460009,,
164215,8.1,0.017171261,,
164221,17.65,0.038748305,,
164233,9.85,0.021125169,,
164235,20.55,0.045300497,,
164248,16.7,0.036601898,,
164259,17.3,0.037957524,,
164260,10.6,0.022819702,,
164286,12.8,0.02779033,,
164294,11.1,0.02394939,,
164299,53,0.118617262,,
164330,11.85,0.025643922,,
164331,28.5,0.06326254,,
164333,33,0.073429733,,
164340,3.9,0.00768188,,
164341,57.4,0.128558518,,
164345,21.4,0.047220967,,
164358,28.05,0.06224582,,
164361,20.1,0.044283778,,
164366,48.25,0.107885224,,
164373,8.4,0.017849074,,
164374,8.25,0.017510167,,
164440,20.1,0.044283778,,
164448,4.5,0.009037506,,
164466,13.4,0.029145956,,
164491,6.3,0.013104383,,
164513,21.5,0.047446905,,
164533,12.75,0.027677361,,
164537,5.15,0.0105061,,
164573,37.4,0.08337099,,
164575,30.5,0.067781292,,
164579,10.4,0.022367826,,
164609,25.8,0.057162223,,
164627,10.45,0.022480795,,
164632,11.1,0.02394939,,
164637,34.05,0.075802079,,
164642,7.25,0.015250791,,
164648,20.3,0.044735653,,
164651,61.5,0.137821961,,
164652,18.9,0.041572526,,
164656,22.8,0.050384094,,
164666,9.2,0.019656575,,
164669,13.4,0.029145956,,
164696,4.55,0.009150474,,
164700,6.1,0.012652508,,
164710,16.35,0.035811116,,
164721,10.1,0.021690014,,
164728,4.75,0.00960235,,
164732,44,0.098282874,,
164769,9.6,0.020560325,,
164772,45.95,0.102688658,,
164791,19.2,0.042250339,,
164800,9.8,0.021012201,,
164805,45.4,0.101446001,,
164810,8.05,0.017058292,,
164822,11.7,0.025305016,,
164834,32.9,0.073203796,,
164858,8.5,0.018075011,,
164862,5.45,0.011183913,,
164869,14.4,0.031405332,,
164879,24.6,0.054450972,,
164880,26.1,0.057840036,,
164882,6.95,0.014572978,,
164883,17.85,0.039200181,,
164898,9.45,0.020221419,,
164901,8.1,0.017171261,,
164924,39.3,0.087663805,,
164947,17.95,0.039426118,,
164954,3,0.005648441,,
164972,26.1,0.057840036,,
164991,8.3,0.017623136,,
164995,111,0.249661094,,
165008,13.05,0.028355174,,
165011,17.85,0.039200181,,
165052,60.15,0.134771803,,
165059,24.3,0.053773159,,
165072,21,0.046317216,,
165075,8.3,0.017623136,,
165100,11.8,0.025530953,,
165106,80.65,0.181089019,,
165108,10.05,0.021577045,,
165115,23.9,0.052869408,,
165116,24.5,0.054225034,,
165123,24,0.053095346,,
165131,27.1,0.060099413,,
165145,12,0.025982829,,
165153,4.9,0.009941256,,
165192,13.85,0.030162675,,
165199,4,0.007907817,,
165202,9.9,0.021238138,,
165225,28.65,0.063601446,,
165229,7.5,0.015815635,,
165233,18,0.039539087,,
165241,44.1,0.098508812,,
165242,11.3,0.024401265,,
165244,6.4,0.013330321,,
165248,15.85,0.034681428,,
165258,49.2,0.110031631,,
165259,19.65,0.043267058,,
165270,7.05,0.014798915,,
165277,53.85,0.120537732,,
165284,2.15,0.003727971,,
165292,4.1,0.008133755,,
165307,26.55,0.058856756,,
165320,5.8,0.011974695,,
165323,12.8,0.02779033,,
165326,20.8,0.045865341,,
165333,16.1,0.035246272,,
165334,23.2,0.051287845,,
165337,7.35,0.015476728,,
165349,1.6,0.002485314,,
165363,27.7,0.061455038,,
165379,14.9,0.03253502,,
165426,2.4,0.004292815,,
165442,12.4,0.026886579,,
165467,35.4,0.078852237,,
165469,19.5,0.042928152,,
165483,53.4,0.119521012,,
165508,30.2,0.067103479,,
165538,16.6,0.03637596,,
165572,16.35,0.035811116,,
165585,11.6,0.025079078,,
165590,14.2,0.030953457,,
165594,67.8,0.152056033,,
165602,6.3,0.013104383,,
165605,11.6,0.025079078,,
165617,11.1,0.02394939,,
165620,20,0.04405784,,
165622,29.7,0.065973791,,
165631,1.65,0.002598283,,
165635,7.1,0.014911884,,
165651,6.75,0.014121103,,
165653,8.4,0.017849074,,
165654,34.25,0.076253954,,
165661,18.1,0.039765025,,
165673,2.95,0.005535472,,
165676,81.2,0.182331676,,
165686,50.65,0.113307727,,
165708,24.9,0.055128784,,
165724,55.05,0.123248983,,
165730,30.9,0.068685043,,
165740,4.55,0.009150474,,
165742,11.7,0.025305016,,
165747,130.35,0.293380027,,
165751,21.5,0.047446905,,
165765,14.4,0.031405332,,
165780,63.6,0.142566652,,
165784,17.4,0.038183461,,
165786,13.1,0.028468143,,
165792,29.8,0.066199729,,
165793,4.55,0.009150474,,
165815,18.9,0.041572526,,
165840,4.8,0.009715319,,
165871,30.1,0.066877542,,
165883,3.15,0.005987347,,
165885,42,0.093764121,,
165894,7.8,0.016493448,,
165910,10.9,0.023497515,,
165915,15.6,0.034116584,,
165935,16.5,0.036150023,,
165945,27.8,0.061680976,,
165955,41.4,0.092408495,,
165957,23.55,0.052078626,,
165966,6.2,0.012878446,,
165971,25.3,0.056032535,,
165984,20.4,0.044961591,,
165993,7.65,0.016154541,,
165995,7.55,0.015928604,,
166000,20.2,0.044509715,,
166009,25.4,0.056258473,,
166016,13.8,0.030049706,,
166019,21.8,0.048124718,,
166030,93.75,0.21068685,,
166034,7.8,0.016493448,,
166053,20.1,0.044283778,,
166054,23,0.050835969,,
166057,23.25,0.051400813,,
166066,7.95,0.016832354,,
166072,16.65,0.036488929,,
166077,37.2,0.082919114,,
166084,10.1,0.021690014,,
166091,36.15,0.080546769,,
166109,6.2,0.012878446,,
166114,4.65,0.009376412,,
166137,42.15,0.094103028,,
166139,53.4,0.119521012,,
166143,39.7,0.088567555,,
166146,7.1,0.014911884,,
166161,4.55,0.009150474,,
166162,72.15,0.16188432,,
166173,4.7,0.009489381,,
166177,8.4,0.017849074,,
166189,10.55,0.022706733,,
166196,31.2,0.069362856,,
166201,32.4,0.072074108,,
166208,61.35,0.137483055,,
166213,10.7,0.023045639,,
166233,20,0.04405784,,
166236,36.7,0.081789426,,
166241,27.3,0.060551288,,
166250,39.7,0.088567555,,
166266,62.7,0.140533213,,
166284,3.75,0.007342973,,
166294,10.95,0.023610484,,
166298,42.6,0.095119747,,
166311,16.45,0.036037054,,
166317,6.3,0.013104383,,
166324,5.5,0.011296882,,
166332,24.9,0.055128784,,
166348,18.6,0.040894713,,
166370,6.8,0.014234071,,
166380,16.95,0.037166742,,
166382,28.2,0.062584727,,
166389,9.1,0.019430637,,
166392,8.6,0.018300949,,
166402,5.85,0.012087664,,
166403,6.45,0.01344329,,
166415,14,0.030501582,,
166449,6.8,0.014234071,,
166454,28.05,0.06224582,,
166457,12.5,0.027112517,,
166473,4.3,0.00858563,,
166485,4.05,0.008020786,,
166489,20.2,0.044509715,,
166515,13.55,0.029484862,,
166518,5.15,0.0105061,,
166527,20.85,0.04597831,,
166543,33.45,0.074446453,,
166548,57.8,0.129462268,,
166553,35.1,0.078174424,,
166567,13.95,0.030388613,,
166577,9.4,0.02010845,,
166582,7.8,0.016493448,,
